"gene","weight_P0","weight_P7","nonzero_P0","nonzero_P7","in_both","same_sign","direction","DE_log2FC_P0","DE_padj_P0","DE_log2FC_P7","DE_padj_P7","in_shared_KO_up","in_CONFOUND","removed_by_ubiquity","ubiquitous_cm_dominant","in_E2F_TARGETS","in_hallmark_E2F","class","chr","feature_space","NOTE"
"Nfkbia",0.102944759888159,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.211962189680967,2.29333600737404e-07,0.186945644423805,7.07358481719809e-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","12","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Gm19299",-0.10110977771571,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-0.977083949571073,1.34024832246425e-07,-0.584819664177508,0.00508496325743016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gm","9","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Acer2",-0.100942959375923,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-1.88929567415474,1.16148020233215e-124,-1.64487610665705,2.06785789382874e-62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","4","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Gas1",0.100161988332949,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",-0.211183023435717,0.0556505554724568,-0.539384885471713,5.22584947698608e-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","13","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Capn6",0.0985488056049222,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.731907044403881,1.55954690088722e-12,1.88652855668122,1.34011691318024e-24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","X","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Adgrd1",0,-0.0979675604216432,FALSE,TRUE,FALSE,FALSE,"down_in_KO",-0.398715250394795,0.0550206144269903,-0.174068233106015,0.423191323615876,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","5","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Col6a1",0.0972886887759767,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.00422669938045662,0.983576669670703,0.509327999027852,0.0152523563865969,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","10","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Vcan",0,0.0926895268681263,FALSE,TRUE,FALSE,FALSE,"up_in_KO",0.508702447417688,7.49762029555513e-19,1.40835129781124,1.14651706714022e-96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","13","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"mt-Nd3",-0.0919262786166512,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-1.02550573703176,1.14142413994862e-92,0.0654369062978305,0.644314625606856,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"mito","MT","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Dut",0.0899395437924199,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.537333514842283,1.51547769298476e-31,0.704704990231803,1.18650622577825e-86,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"other","2","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Tuba4a",0.0897677918401556,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.0130643383723817,0.867433490979886,-0.0360997056002347,0.314253787740886,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","1","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Gm44386",-0.0894105483314333,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-0.753141811112095,2.64487740119746e-52,0.232914924032157,1.58153801791309e-11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Gm",NA,"naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Anapc15",0.0875913118457163,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.0553206656259146,0.565575736973288,0.436163669448854,7.31152452260675e-10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","7","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Btg2",-0.0870107899964592,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-0.517645153410496,1.33650889939738e-35,0.761048337794623,2.65125637568302e-52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","1","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Csta3",0.0860742562048513,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",-0.0357537332487548,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","16","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Fosl2",-0.0853961044055525,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-0.476299922817313,5.16275424347037e-13,0.840316627604429,4.11014927336712e-12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","5","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Msn",-0.0846375244694171,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-0.00723894918767861,0.935108155905061,0.239735904619467,5.57694259933314e-07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","X","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Depp1",0.0839985297012438,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.379357275681723,2.79116759276502e-10,-1.18761619519884,2.60108589542932e-32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","6","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Npdc1",-0.0815066789823674,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",0.226883647313669,0.145453923735217,0.22375188109435,0.288800847330594,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","2","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Lockd",-0.0808385948370344,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-0.861858602499425,1.65627683428154e-78,0.384505594978885,2.5824621666094e-23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","6","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Hbb-bs",-0.0799387423124042,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-0.455427998603345,1.27899066082312e-21,0.871822393973089,1.44820375182843e-15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"hemoglobin","7","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Plaur",-0.0774598435460827,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-0.136223798554795,0.478632752923046,-0.0174723289829624,0.932382518735896,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","7","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Nppb",0.0771256656449292,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.330673329763103,8.11169673897953e-12,0.487608010919926,5.71877685624005e-70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","4","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Psrc1",0.0763985127788335,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",1.22861857164878,7.49090828458545e-26,2.14794982735639,6.34902064434608e-65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","3","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Uhrf1",0,0.0757422825006119,FALSE,TRUE,FALSE,FALSE,"up_in_KO",1.64330502468484,1.0015284242427e-108,1.62919167383403,1.60035302099388e-183,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","17","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Cavin1",-0.0751964988154925,0,TRUE,FALSE,FALSE,FALSE,"down_in_KO",-0.0754193156321617,0.113604948566137,0.0214903183822072,0.667326829366357,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","11","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Gstm1",0.0744367967692566,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.494209001689336,2.12385163402804e-26,0.515276781751895,2.50885797660751e-16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","3","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"B2m",0.0730227522348066,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.13065894684145,0.00960521286469814,0.304620551725505,1.59689148398891e-10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","2","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Stmn1",0.0703442506706114,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.689816349674807,2.91267432725221e-77,1.1096133474814,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"other","4","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Cracr2b",0.0698195806089109,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.251926900798633,0.178081920713237,-0.155394848944382,0.470060545729494,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"other","7","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
"Cenpm",0.0657734844281776,0,TRUE,FALSE,FALSE,FALSE,"up_in_KO",0.799394847429835,1.59580749316262e-33,1.26020312863102,2.73272243052715e-80,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"other","15","naive_no_controls","descriptive_n1_sex_confounded_depth_matched"
